TOB3,67953,CR1000,67953,CR1000.Std.32.05,CPU:1301269T.CR1,25943,9/27/2021 12:39
9773899,27/9/2021,12:45:10 PM,-1.80E+00,1.32E+01,3.95E+03,2.27E+01,
9773900,27/9/2021,12:45:10 PM,-2.97E+01,2.87E+01,3.82E+03,2.27E+01,
9773901,27/9/2021,12:45:10 PM,-3.06E+01,2.65E+01,3.89E+03,2.27E+01,
9773902,27/9/2021,12:45:10 PM,-1.70E+01,2.10E+01,3.91E+03,2.27E+01,
9773903,27/9/2021,12:45:10 PM,-2.53E+00,1.59E+01,3.92E+03,2.27E+01,
9773904,27/9/2021,12:45:10 PM,4.97E+00,1.71E+01,3.92E+03,2.28E+01,
9773905,27/9/2021,12:45:10 PM,7.07E+00,2.13E+01,3.89E+03,2.28E+01,
9773906,27/9/2021,12:45:11 PM,1.29E+01,1.98E+01,3.92E+03,2.28E+01,
9773907,27/9/2021,12:45:11 PM,2.08E+01,1.89E+01,3.92E+03,2.29E+01,
9773908,27/9/2021,12:45:11 PM,1.27E+01,2.17E+01,3.89E+03,2.29E+01,
9773909,27/9/2021,12:45:11 PM,9.22E+00,2.17E+01,3.91E+03,2.29E+01,
9773910,27/9/2021,12:45:11 PM,1.90E+01,2.09E+01,3.91E+03,2.29E+01,
9773911,27/9/2021,12:45:11 PM,2.27E+01,1.82E+01,3.90E+03,2.29E+01,
9773912,27/9/2021,12:45:11 PM,1.31E+01,1.56E+01,3.90E+03,2.29E+01,
9773913,27/9/2021,12:45:11 PM,2.07E+01,1.59E+01,3.92E+03,2.29E+01,
9773914,27/9/2021,12:45:11 PM,3.23E+01,1.43E+01,3.91E+03,2.29E+01,
9773915,27/9/2021,12:45:11 PM,2.80E+01,1.52E+01,3.91E+03,2.29E+01,
9773916,27/9/2021,12:45:12 PM,2.66E+01,1.22E+01,3.90E+03,2.29E+01,
9773917,27/9/2021,12:45:12 PM,2.64E+01,8.67E+00,3.90E+03,2.29E+01,
9773918,27/9/2021,12:45:12 PM,2.60E+01,8.13E+00,3.90E+03,2.29E+01,
9773919,27/9/2021,12:45:12 PM,2.58E+01,9.28E+00,3.92E+03,2.29E+01,
9773920,27/9/2021,12:45:12 PM,2.30E+01,1.04E+01,3.91E+03,2.29E+01,
9773921,27/9/2021,12:45:12 PM,2.12E+01,8.49E+00,3.91E+03,2.28E+01,
9773922,27/9/2021,12:45:12 PM,2.18E+01,5.18E+00,3.89E+03,2.28E+01,
9773923,27/9/2021,12:45:12 PM,1.91E+01,6.94E+00,3.91E+03,2.28E+01,
9773924,27/9/2021,12:45:12 PM,1.76E+01,9.38E+00,3.91E+03,2.27E+01,
9773925,27/9/2021,12:45:12 PM,1.44E+01,1.16E+01,3.92E+03,2.27E+01,
9773926,27/9/2021,12:45:13 PM,1.25E+01,1.21E+01,3.90E+03,2.27E+01,
9773927,27/9/2021,12:45:13 PM,9.19E+00,1.12E+01,3.91E+03,2.27E+01,
9773928,27/9/2021,12:45:13 PM,4.42E+00,1.16E+01,3.90E+03,2.27E+01,
9773929,27/9/2021,12:45:13 PM,1.83E+00,1.25E+01,3.90E+03,2.27E+01,
9773930,27/9/2021,12:45:13 PM,-2.69E+00,1.42E+01,3.91E+03,2.27E+01,
9773931,27/9/2021,12:45:13 PM,-6.66E+00,1.64E+01,3.91E+03,2.27E+01,
9773932,27/9/2021,12:45:13 PM,-1.01E+01,1.60E+01,3.90E+03,2.27E+01,
9773933,27/9/2021,12:45:13 PM,-1.41E+01,1.52E+01,3.88E+03,2.27E+01,
9773934,27/9/2021,12:45:13 PM,-1.84E+01,1.57E+01,3.91E+03,2.27E+01,
9773935,27/9/2021,12:45:13 PM,-2.19E+01,1.76E+01,3.91E+03,2.27E+01,
9773936,27/9/2021,12:45:14 PM,-2.33E+01,1.91E+01,3.91E+03,2.27E+01,
9773937,27/9/2021,12:45:14 PM,-2.26E+01,1.76E+01,3.89E+03,2.28E+01,
9773938,27/9/2021,12:45:14 PM,-2.43E+01,1.51E+01,3.90E+03,2.28E+01,
9773939,27/9/2021,12:45:14 PM,-2.43E+01,1.30E+01,3.91E+03,2.28E+01,
9773940,27/9/2021,12:45:14 PM,-2.15E+01,1.32E+01,3.90E+03,2.28E+01,
9773941,27/9/2021,12:45:14 PM,-1.81E+01,1.31E+01,3.91E+03,2.28E+01,
9773942,27/9/2021,12:45:14 PM,-1.75E+01,1.04E+01,3.90E+03,2.28E+01,
9773943,27/9/2021,12:45:14 PM,-1.82E+01,6.18E+00,3.91E+03,2.28E+01,
9773944,27/9/2021,12:45:14 PM,-1.89E+01,2.83E+00,3.90E+03,2.28E+01,
9773945,27/9/2021,12:45:14 PM,-1.89E+01,2.72E+00,3.90E+03,2.28E+01,
9773946,27/9/2021,12:45:15 PM,-1.93E+01,3.36E+00,3.90E+03,2.28E+01,
9773947,27/9/2021,12:45:15 PM,-2.06E+01,7.77E-01,3.90E+03,2.28E+01,
9773948,27/9/2021,12:45:15 PM,-2.14E+01,-3.25E+00,3.89E+03,2.28E+01,
9773949,27/9/2021,12:45:15 PM,-2.27E+01,-4.87E+00,3.90E+03,2.29E+01,
9773950,27/9/2021,12:45:15 PM,-1.91E+01,-4.50E+00,3.90E+03,2.29E+01,
9773951,27/9/2021,12:45:15 PM,-1.62E+01,-1.80E+00,3.90E+03,2.28E+01,
9773952,27/9/2021,12:45:15 PM,-1.39E+01,-3.61E-01,3.91E+03,2.28E+01,
9773953,27/9/2021,12:45:15 PM,-1.15E+01,-1.29E+00,3.89E+03,2.28E+01,
9773954,27/9/2021,12:45:15 PM,-7.18E+00,-2.66E+00,3.90E+03,2.28E+01,
9773955,27/9/2021,12:45:15 PM,-1.24E+00,2.24E-02,3.90E+03,2.28E+01,
9773956,27/9/2021,12:45:16 PM,5.74E+00,5.31E+00,3.91E+03,2.28E+01,
9773957,27/9/2021,12:45:16 PM,1.16E+01,8.69E+00,3.90E+03,2.28E+01,
9773958,27/9/2021,12:45:16 PM,1.36E+01,1.23E+01,3.90E+03,2.28E+01,
9773959,27/9/2021,12:45:16 PM,1.61E+01,1.63E+01,3.90E+03,2.28E+01,
9773960,27/9/2021,12:45:16 PM,1.83E+01,2.30E+01,3.91E+03,2.28E+01,
9773961,27/9/2021,12:45:16 PM,2.04E+01,3.04E+01,3.91E+03,2.27E+01,
9773962,27/9/2021,12:45:16 PM,2.03E+01,3.67E+01,3.91E+03,2.27E+01,
9773963,27/9/2021,12:45:16 PM,1.81E+01,4.06E+01,3.91E+03,2.27E+01,
9773964,27/9/2021,12:45:16 PM,1.79E+01,4.32E+01,3.91E+03,2.27E+01,
9773965,27/9/2021,12:45:16 PM,1.76E+01,4.69E+01,3.91E+03,2.27E+01,
9773966,27/9/2021,12:45:17 PM,1.73E+01,5.02E+01,3.92E+03,2.27E+01,
9773967,27/9/2021,12:45:17 PM,1.72E+01,5.16E+01,3.92E+03,2.28E+01,
9773968,27/9/2021,12:45:17 PM,1.59E+01,4.81E+01,3.91E+03,2.28E+01,
9773969,27/9/2021,12:45:17 PM,1.38E+01,4.31E+01,3.91E+03,2.27E+01,
9773970,27/9/2021,12:45:17 PM,1.33E+01,3.98E+01,3.91E+03,2.27E+01,
9773971,27/9/2021,12:45:17 PM,1.41E+01,3.80E+01,3.91E+03,2.27E+01,
9773972,27/9/2021,12:45:17 PM,1.24E+01,3.48E+01,3.91E+03,2.27E+01,
9773973,27/9/2021,12:45:17 PM,1.10E+01,2.97E+01,3.91E+03,2.27E+01,
9773974,27/9/2021,12:45:17 PM,8.67E+00,2.56E+01,3.91E+03,2.28E+01,
9773975,27/9/2021,12:45:17 PM,7.16E+00,2.12E+01,3.90E+03,2.28E+01,
9773976,27/9/2021,12:45:18 PM,6.01E+00,1.87E+01,3.91E+03,2.28E+01,
9773977,27/9/2021,12:45:18 PM,2.77E+00,1.59E+01,3.91E+03,2.28E+01,
9773978,27/9/2021,12:45:18 PM,-1.27E-01,1.17E+01,3.90E+03,2.28E+01,
9773979,27/9/2021,12:45:18 PM,-2.54E+00,6.09E+00,3.90E+03,2.28E+01,
9773980,27/9/2021,12:45:18 PM,-4.42E+00,1.46E+00,3.90E+03,2.28E+01,
9773981,27/9/2021,12:45:18 PM,-5.35E+00,-2.15E+00,3.90E+03,2.28E+01,
9773982,27/9/2021,12:45:18 PM,-6.17E+00,-7.68E+00,3.90E+03,2.28E+01,
9773983,27/9/2021,12:45:18 PM,-8.28E+00,-1.28E+01,3.90E+03,2.28E+01,
9773984,27/9/2021,12:45:18 PM,-1.03E+01,-1.76E+01,3.90E+03,2.28E+01,
9773985,27/9/2021,12:45:18 PM,-1.29E+01,-2.19E+01,3.90E+03,2.28E+01,
9773986,27/9/2021,12:45:19 PM,-1.31E+01,-2.52E+01,3.90E+03,2.28E+01,
9773987,27/9/2021,12:45:19 PM,-1.45E+01,-2.63E+01,3.90E+03,2.28E+01,
9773988,27/9/2021,12:45:19 PM,-1.50E+01,-2.65E+01,3.89E+03,2.28E+01,
9773989,27/9/2021,12:45:19 PM,-1.61E+01,-2.57E+01,3.90E+03,2.27E+01,
9773990,27/9/2021,12:45:19 PM,-1.55E+01,-2.27E+01,3.89E+03,2.27E+01,
9773991,27/9/2021,12:45:19 PM,-1.59E+01,-1.65E+01,3.90E+03,2.28E+01,
9773992,27/9/2021,12:45:19 PM,-1.50E+01,-1.25E+01,3.90E+03,2.28E+01,
9773993,27/9/2021,12:45:19 PM,-1.56E+01,-8.04E+00,3.90E+03,2.28E+01,
9773994,27/9/2021,12:45:19 PM,-1.32E+01,-3.20E+00,3.90E+03,2.28E+01,
9773995,27/9/2021,12:45:19 PM,-1.10E+01,2.73E+00,3.91E+03,2.28E+01,
9773996,27/9/2021,12:45:20 PM,-7.71E+00,5.92E+00,3.90E+03,2.27E+01,
9773997,27/9/2021,12:45:20 PM,-6.07E+00,9.03E+00,3.90E+03,2.27E+01,
9773998,27/9/2021,12:45:20 PM,-4.70E+00,1.33E+01,3.90E+03,2.27E+01,
9773999,27/9/2021,12:45:20 PM,-3.30E+00,1.81E+01,3.91E+03,2.28E+01,
9774000,27/9/2021,12:45:20 PM,-2.49E+00,2.19E+01,3.91E+03,2.28E+01,
9774001,27/9/2021,12:45:20 PM,-3.55E+00,2.56E+01,3.91E+03,2.28E+01,
9774002,27/9/2021,12:45:20 PM,-4.90E+00,2.87E+01,3.90E+03,2.29E+01,
9774003,27/9/2021,12:45:20 PM,-5.13E+00,3.15E+01,3.91E+03,2.29E+01,
9774004,27/9/2021,12:45:20 PM,-5.60E+00,3.54E+01,3.90E+03,2.29E+01,
9774005,27/9/2021,12:45:20 PM,-4.36E+00,4.00E+01,3.91E+03,2.29E+01,
9774006,27/9/2021,12:45:21 PM,-3.78E+00,4.44E+01,3.91E+03,2.29E+01,
9774007,27/9/2021,12:45:21 PM,-1.66E+00,4.56E+01,3.91E+03,2.29E+01,
9774008,27/9/2021,12:45:21 PM,1.73E+00,4.61E+01,3.91E+03,2.29E+01,
9774009,27/9/2021,12:45:21 PM,5.18E+00,4.69E+01,3.91E+03,2.29E+01,
9774010,27/9/2021,12:45:21 PM,8.18E+00,4.76E+01,3.91E+03,2.29E+01,
9774011,27/9/2021,12:45:21 PM,1.14E+01,4.76E+01,3.91E+03,2.29E+01,
9774012,27/9/2021,12:45:21 PM,1.43E+01,4.59E+01,3.91E+03,2.29E+01,
9774013,27/9/2021,12:45:21 PM,1.62E+01,4.22E+01,3.91E+03,2.29E+01,
9774014,27/9/2021,12:45:21 PM,1.81E+01,3.73E+01,3.91E+03,2.28E+01,
9774015,27/9/2021,12:45:21 PM,1.88E+01,3.48E+01,3.91E+03,2.27E+01,
9774016,27/9/2021,12:45:22 PM,1.73E+01,3.24E+01,3.91E+03,2.27E+01,
9774017,27/9/2021,12:45:22 PM,1.74E+01,2.87E+01,3.91E+03,2.27E+01,
9774018,27/9/2021,12:45:22 PM,1.54E+01,2.39E+01,3.91E+03,2.27E+01,
9774019,27/9/2021,12:45:22 PM,1.37E+01,2.06E+01,3.90E+03,2.27E+01,
9774020,27/9/2021,12:45:22 PM,1.16E+01,1.85E+01,3.91E+03,2.27E+01,
9774021,27/9/2021,12:45:22 PM,9.97E+00,1.53E+01,3.90E+03,2.28E+01,
9774022,27/9/2021,12:45:22 PM,6.79E+00,1.25E+01,3.91E+03,2.28E+01,
9774023,27/9/2021,12:45:22 PM,4.18E+00,8.38E+00,3.90E+03,2.28E+01,
9774024,27/9/2021,12:45:22 PM,2.71E+00,4.65E+00,3.90E+03,2.28E+01,
9774025,27/9/2021,12:45:22 PM,1.49E+00,3.41E+00,3.90E+03,2.28E+01,
9774026,27/9/2021,12:45:23 PM,-2.86E-01,1.10E+00,3.90E+03,2.28E+01,
9774027,27/9/2021,12:45:23 PM,-1.85E+00,-1.50E+00,3.90E+03,2.28E+01,
9774028,27/9/2021,12:45:23 PM,-2.98E+00,-5.41E+00,3.90E+03,2.28E+01,
9774029,27/9/2021,12:45:23 PM,-3.33E+00,-8.53E+00,3.90E+03,2.28E+01,
9774030,27/9/2021,12:45:23 PM,-2.82E+00,-1.09E+01,3.90E+03,2.28E+01,
9774031,27/9/2021,12:45:23 PM,-3.13E+00,-1.28E+01,3.90E+03,2.27E+01,
9774032,27/9/2021,12:45:23 PM,-4.25E+00,-1.41E+01,3.90E+03,2.27E+01,
9774033,27/9/2021,12:45:23 PM,-5.86E+00,-1.46E+01,3.90E+03,2.27E+01,
9774034,27/9/2021,12:45:23 PM,-6.74E+00,-1.42E+01,3.90E+03,2.27E+01,
9774035,27/9/2021,12:45:23 PM,-7.15E+00,-1.18E+01,3.90E+03,2.27E+01,
9774036,27/9/2021,12:45:24 PM,-9.04E+00,-7.98E+00,3.90E+03,2.27E+01,
9774037,27/9/2021,12:45:24 PM,-1.06E+01,-3.88E+00,3.90E+03,2.26E+01,
9774038,27/9/2021,12:45:24 PM,-1.32E+01,-2.26E-01,3.90E+03,2.26E+01,
9774039,27/9/2021,12:45:24 PM,-1.34E+01,2.95E+00,3.90E+03,2.27E+01,
9774040,27/9/2021,12:45:24 PM,-1.28E+01,6.74E+00,3.90E+03,2.27E+01,
9774041,27/9/2021,12:45:24 PM,-1.18E+01,9.00E+00,3.90E+03,2.27E+01,
9774042,27/9/2021,12:45:24 PM,-1.11E+01,9.92E+00,3.90E+03,2.27E+01,
9774043,27/9/2021,12:45:24 PM,-1.03E+01,1.07E+01,3.90E+03,2.27E+01,
9774044,27/9/2021,12:45:24 PM,-9.16E+00,1.09E+01,3.90E+03,2.27E+01,
9774045,27/9/2021,12:45:24 PM,-8.18E+00,1.07E+01,3.90E+03,2.27E+01,
9774046,27/9/2021,12:45:25 PM,-7.09E+00,1.02E+01,3.90E+03,2.27E+01,
9774047,27/9/2021,12:45:25 PM,-7.31E+00,1.00E+01,3.90E+03,2.28E+01,
9774048,27/9/2021,12:45:25 PM,-8.33E+00,9.39E+00,3.90E+03,2.28E+01,
9774049,27/9/2021,12:45:25 PM,-9.08E+00,9.77E+00,3.90E+03,2.28E+01,
9774050,27/9/2021,12:45:25 PM,-1.17E+01,1.15E+01,3.90E+03,2.28E+01,
9774051,27/9/2021,12:45:25 PM,-1.36E+01,1.35E+01,3.90E+03,2.29E+01,
9774052,27/9/2021,12:45:25 PM,-1.53E+01,1.52E+01,3.90E+03,2.29E+01,
9774053,27/9/2021,12:45:25 PM,-1.65E+01,1.69E+01,3.90E+03,2.29E+01,
9774054,27/9/2021,12:45:25 PM,-1.69E+01,1.90E+01,3.90E+03,2.29E+01,
9774055,27/9/2021,12:45:25 PM,-1.68E+01,2.14E+01,3.90E+03,2.29E+01,
9774056,27/9/2021,12:45:26 PM,-1.51E+01,2.31E+01,3.90E+03,2.29E+01,
9774057,27/9/2021,12:45:26 PM,-1.22E+01,2.35E+01,3.90E+03,2.29E+01,
9774058,27/9/2021,12:45:26 PM,-8.30E+00,2.40E+01,3.91E+03,2.29E+01,
9774059,27/9/2021,12:45:26 PM,-2.72E+00,2.41E+01,3.91E+03,2.29E+01,
9774060,27/9/2021,12:45:26 PM,2.15E+00,2.38E+01,3.91E+03,2.29E+01,
9774061,27/9/2021,12:45:26 PM,7.35E+00,2.35E+01,3.91E+03,2.29E+01,
9774062,27/9/2021,12:45:26 PM,1.29E+01,2.25E+01,3.91E+03,2.29E+01,
9774063,27/9/2021,12:45:26 PM,1.70E+01,2.23E+01,3.91E+03,2.29E+01,
9774064,27/9/2021,12:45:26 PM,2.11E+01,2.26E+01,3.91E+03,2.28E+01,
9774065,27/9/2021,12:45:26 PM,2.28E+01,2.54E+01,3.91E+03,2.28E+01,
9774066,27/9/2021,12:45:27 PM,2.42E+01,2.75E+01,3.91E+03,2.28E+01,
9774067,27/9/2021,12:45:27 PM,2.34E+01,3.06E+01,3.91E+03,2.28E+01,
9774068,27/9/2021,12:45:27 PM,2.14E+01,3.41E+01,3.91E+03,2.28E+01,
9774069,27/9/2021,12:45:27 PM,1.92E+01,3.69E+01,3.91E+03,2.28E+01,
9774070,27/9/2021,12:45:27 PM,1.68E+01,3.97E+01,3.91E+03,2.28E+01,
9774071,27/9/2021,12:45:27 PM,1.53E+01,4.04E+01,3.91E+03,2.28E+01,
9774072,27/9/2021,12:45:27 PM,1.36E+01,3.95E+01,3.91E+03,2.29E+01,
9774073,27/9/2021,12:45:27 PM,1.30E+01,3.83E+01,3.91E+03,2.29E+01,
9774074,27/9/2021,12:45:27 PM,1.25E+01,3.75E+01,3.91E+03,2.28E+01,
9774075,27/9/2021,12:45:27 PM,1.07E+01,3.65E+01,3.91E+03,2.28E+01,
9774076,27/9/2021,12:45:28 PM,1.19E+01,3.39E+01,3.91E+03,2.28E+01,
9774077,27/9/2021,12:45:28 PM,1.21E+01,3.17E+01,3.91E+03,2.28E+01,
9774078,27/9/2021,12:45:28 PM,1.21E+01,2.91E+01,3.91E+03,2.28E+01,
9774079,27/9/2021,12:45:28 PM,1.14E+01,2.52E+01,3.91E+03,2.28E+01,
9774080,27/9/2021,12:45:28 PM,1.00E+01,2.16E+01,3.91E+03,2.28E+01,
9774081,27/9/2021,12:45:28 PM,9.41E+00,1.72E+01,3.91E+03,2.28E+01,
9774082,27/9/2021,12:45:28 PM,8.17E+00,1.30E+01,3.91E+03,2.27E+01,
9774083,27/9/2021,12:45:28 PM,6.08E+00,9.00E+00,3.91E+03,2.27E+01,
9774084,27/9/2021,12:45:28 PM,2.85E+00,4.64E+00,3.90E+03,2.27E+01,
9774085,27/9/2021,12:45:28 PM,-5.25E-01,-8.72E-02,3.90E+03,2.26E+01,
9774086,27/9/2021,12:45:29 PM,-2.75E+00,-4.18E+00,3.90E+03,2.26E+01,
9774087,27/9/2021,12:45:29 PM,-5.79E+00,-8.07E+00,3.90E+03,2.27E+01,
9774088,27/9/2021,12:45:29 PM,-7.45E+00,-1.28E+01,3.90E+03,2.27E+01,
9774089,27/9/2021,12:45:29 PM,-9.28E+00,-1.83E+01,3.90E+03,2.27E+01,
9774090,27/9/2021,12:45:29 PM,-9.07E+00,-2.39E+01,3.90E+03,2.27E+01,
9774091,27/9/2021,12:45:29 PM,-8.53E+00,-2.91E+01,3.90E+03,2.27E+01,
9774092,27/9/2021,12:45:29 PM,-7.71E+00,-3.31E+01,3.89E+03,2.28E+01,
9774093,27/9/2021,12:45:29 PM,-7.31E+00,-3.51E+01,3.90E+03,2.28E+01,
9774094,27/9/2021,12:45:29 PM,-7.31E+00,-3.64E+01,3.89E+03,2.28E+01,
9774095,27/9/2021,12:45:29 PM,-8.55E+00,-3.51E+01,3.89E+03,2.28E+01,
9774096,27/9/2021,12:45:30 PM,-9.55E+00,-3.20E+01,3.90E+03,2.28E+01,
9774097,27/9/2021,12:45:30 PM,-1.16E+01,-2.78E+01,3.90E+03,2.28E+01,
9774098,27/9/2021,12:45:30 PM,-1.48E+01,-2.25E+01,3.90E+03,2.28E+01,
9774099,27/9/2021,12:45:30 PM,-1.88E+01,-1.64E+01,3.90E+03,2.28E+01,
9774100,27/9/2021,12:45:30 PM,-2.35E+01,-9.41E+00,3.90E+03,2.29E+01,
9774101,27/9/2021,12:45:30 PM,-2.67E+01,-2.97E+00,3.90E+03,2.29E+01,
9774102,27/9/2021,12:45:30 PM,-2.99E+01,4.14E+00,3.90E+03,2.29E+01,
9774103,27/9/2021,12:45:30 PM,-3.34E+01,1.01E+01,3.90E+03,2.29E+01,
9774104,27/9/2021,12:45:30 PM,-3.71E+01,1.64E+01,3.90E+03,2.29E+01,
9774105,27/9/2021,12:45:30 PM,-3.74E+01,2.30E+01,3.90E+03,2.29E+01,
9774106,27/9/2021,12:45:31 PM,-3.67E+01,2.91E+01,3.90E+03,2.29E+01,
9774107,27/9/2021,12:45:31 PM,-3.33E+01,3.43E+01,3.90E+03,2.28E+01,
9774108,27/9/2021,12:45:31 PM,-3.10E+01,3.95E+01,3.91E+03,2.28E+01,
9774109,27/9/2021,12:45:31 PM,-2.71E+01,4.48E+01,3.90E+03,2.28E+01,
9774110,27/9/2021,12:45:31 PM,-2.27E+01,4.97E+01,3.91E+03,2.28E+01,
9774111,27/9/2021,12:45:31 PM,-1.72E+01,5.42E+01,3.91E+03,2.28E+01,
9774112,27/9/2021,12:45:31 PM,-1.05E+01,5.76E+01,3.91E+03,2.28E+01,
9774113,27/9/2021,12:45:31 PM,-4.36E+00,5.88E+01,3.91E+03,2.28E+01,
9774114,27/9/2021,12:45:31 PM,8.90E-01,5.96E+01,3.91E+03,2.28E+01,
9774115,27/9/2021,12:45:31 PM,5.21E+00,6.02E+01,3.91E+03,2.28E+01,
9774116,27/9/2021,12:45:32 PM,9.94E+00,5.96E+01,3.91E+03,2.28E+01,
9774117,27/9/2021,12:45:32 PM,1.58E+01,5.75E+01,3.92E+03,2.28E+01,
9774118,27/9/2021,12:45:32 PM,2.06E+01,5.30E+01,3.91E+03,2.28E+01,
9774119,27/9/2021,12:45:32 PM,2.29E+01,4.93E+01,3.91E+03,2.27E+01,
9774120,27/9/2021,12:45:32 PM,2.43E+01,4.55E+01,3.91E+03,2.27E+01,
9774121,27/9/2021,12:45:32 PM,2.71E+01,4.04E+01,3.91E+03,2.27E+01,
9774122,27/9/2021,12:45:32 PM,2.99E+01,3.56E+01,3.91E+03,2.27E+01,
9774123,27/9/2021,12:45:32 PM,3.30E+01,3.01E+01,3.91E+03,2.27E+01,
9774124,27/9/2021,12:45:32 PM,3.42E+01,2.50E+01,3.91E+03,2.27E+01,
9774125,27/9/2021,12:45:32 PM,3.49E+01,1.93E+01,3.91E+03,2.27E+01,
9774126,27/9/2021,12:45:33 PM,3.56E+01,1.42E+01,3.91E+03,2.27E+01,
9774127,27/9/2021,12:45:33 PM,3.81E+01,8.74E+00,3.91E+03,2.27E+01,
9774128,27/9/2021,12:45:33 PM,4.07E+01,2.85E+00,3.91E+03,2.27E+01,
9774129,27/9/2021,12:45:33 PM,4.04E+01,-2.06E+00,3.90E+03,2.27E+01,
9774130,27/9/2021,12:45:33 PM,3.86E+01,-6.69E+00,3.90E+03,2.27E+01,
9774131,27/9/2021,12:45:33 PM,3.54E+01,-1.08E+01,3.90E+03,2.27E+01,
9774132,27/9/2021,12:45:33 PM,3.41E+01,-1.52E+01,3.90E+03,2.27E+01,
9774133,27/9/2021,12:45:33 PM,3.16E+01,-1.75E+01,3.90E+03,2.27E+01,
9774134,27/9/2021,12:45:33 PM,2.74E+01,-1.77E+01,3.90E+03,2.28E+01,
9774135,27/9/2021,12:45:33 PM,2.14E+01,-1.88E+01,3.90E+03,2.29E+01,
9774136,27/9/2021,12:45:34 PM,1.44E+01,-2.03E+01,3.90E+03,2.28E+01,
9774137,27/9/2021,12:45:34 PM,8.31E+00,-2.04E+01,3.90E+03,2.28E+01,
9774138,27/9/2021,12:45:34 PM,3.83E+00,-1.94E+01,3.90E+03,2.28E+01,
9774139,27/9/2021,12:45:34 PM,-1.78E+00,-1.68E+01,3.90E+03,2.29E+01,
9774140,27/9/2021,12:45:34 PM,-8.40E+00,-1.41E+01,3.90E+03,2.29E+01,
9774141,27/9/2021,12:45:34 PM,-1.56E+01,-1.18E+01,3.90E+03,2.29E+01,
9774142,27/9/2021,12:45:34 PM,-2.02E+01,-9.22E+00,3.90E+03,2.29E+01,
9774143,27/9/2021,12:45:34 PM,-2.51E+01,-5.95E+00,3.90E+03,2.29E+01,
9774144,27/9/2021,12:45:34 PM,-2.97E+01,-1.38E+00,3.90E+03,2.29E+01,
9774145,27/9/2021,12:45:34 PM,-3.53E+01,1.86E+00,3.90E+03,2.29E+01,
9774146,27/9/2021,12:45:35 PM,-3.98E+01,3.95E+00,3.90E+03,2.29E+01,
9774147,27/9/2021,12:45:35 PM,-4.34E+01,5.98E+00,3.90E+03,2.29E+01,
9774148,27/9/2021,12:45:35 PM,-4.61E+01,8.11E+00,3.90E+03,2.29E+01,
9774149,27/9/2021,12:45:35 PM,-4.80E+01,1.18E+01,3.90E+03,2.29E+01,
9774150,27/9/2021,12:45:35 PM,-5.01E+01,1.48E+01,3.90E+03,2.29E+01,
9774151,27/9/2021,12:45:35 PM,-5.15E+01,1.61E+01,3.90E+03,2.29E+01,
9774152,27/9/2021,12:45:35 PM,-5.09E+01,1.76E+01,3.90E+03,2.28E+01,
9774153,27/9/2021,12:45:35 PM,-4.74E+01,2.03E+01,3.90E+03,2.28E+01,
9774154,27/9/2021,12:45:35 PM,-4.27E+01,2.31E+01,3.90E+03,2.28E+01,
9774155,27/9/2021,12:45:35 PM,-3.95E+01,2.55E+01,3.90E+03,2.28E+01,
9774156,27/9/2021,12:45:36 PM,-3.37E+01,2.69E+01,3.90E+03,2.28E+01,
9774157,27/9/2021,12:45:36 PM,-2.78E+01,2.88E+01,3.90E+03,2.28E+01,
9774158,27/9/2021,12:45:36 PM,-2.11E+01,3.05E+01,3.90E+03,2.27E+01,
9774159,27/9/2021,12:45:36 PM,-1.29E+01,3.29E+01,3.91E+03,2.28E+01,
9774160,27/9/2021,12:45:36 PM,-6.75E+00,3.48E+01,3.91E+03,2.28E+01,
9774161,27/9/2021,12:45:36 PM,-5.86E-01,3.59E+01,3.91E+03,2.27E+01,
9774162,27/9/2021,12:45:36 PM,5.75E+00,3.66E+01,3.91E+03,2.27E+01,
9774163,27/9/2021,12:45:36 PM,1.20E+01,3.72E+01,3.91E+03,2.27E+01,
9774164,27/9/2021,12:45:36 PM,1.85E+01,3.69E+01,3.91E+03,2.27E+01,
9774165,27/9/2021,12:45:36 PM,2.38E+01,3.53E+01,3.91E+03,2.27E+01,
9774166,27/9/2021,12:45:37 PM,2.82E+01,3.26E+01,3.91E+03,2.27E+01,
9774167,27/9/2021,12:45:37 PM,3.13E+01,2.95E+01,3.91E+03,2.27E+01,
9774168,27/9/2021,12:45:37 PM,3.32E+01,2.74E+01,3.91E+03,2.27E+01,
9774169,27/9/2021,12:45:37 PM,3.62E+01,2.53E+01,3.91E+03,2.27E+01,
9774170,27/9/2021,12:45:37 PM,3.66E+01,2.33E+01,3.91E+03,2.28E+01,
9774171,27/9/2021,12:45:37 PM,3.66E+01,2.06E+01,3.91E+03,2.28E+01,
9774172,27/9/2021,12:45:37 PM,3.53E+01,1.74E+01,3.91E+03,2.27E+01,
9774173,27/9/2021,12:45:37 PM,3.37E+01,1.48E+01,3.91E+03,2.27E+01,
9774174,27/9/2021,12:45:37 PM,3.29E+01,1.24E+01,3.91E+03,2.28E+01,
9774175,27/9/2021,12:45:37 PM,3.12E+01,1.09E+01,3.91E+03,2.28E+01,
9774176,27/9/2021,12:45:38 PM,2.81E+01,9.45E+00,3.90E+03,2.28E+01,
9774177,27/9/2021,12:45:38 PM,2.48E+01,9.20E+00,3.90E+03,2.28E+01,
9774178,27/9/2021,12:45:38 PM,2.15E+01,9.18E+00,3.91E+03,2.28E+01,
